symbol,fiscalDateEnding,reportType,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
AMZN,2008-12-31,annual,USD,8314000000,6157000000,2769000000,2769000000,1399000000,None,2157000000,854000000,None,160000000,160000000,438000000,None,None,958000000,204000000,720000000,5642000000,4746000000,3594000000,None,None,59000000,896000000,None,533000000,None,409000000,409000000,1093000000,487000000,2672000000,600000000,-730000000,4000000,428000000
AMZN,2024-12-31,quarterly,USD,624894000000,190867000000,78779000000,101202000000,34214000000,55451000000,194450000000,252665000000,None,31676000000,8602000000,23074000000,107985000000,1200000000,22423000000,None,82147000000,338924000000,179431000000,94363000000,49203000000,6543000000,151000000,165993000000,9227000000,58000000000,5017000000,52623000000,58151000000,66965000000,28593000000,285970000000,7837000000,172866000000,111000000,10593000000
AMZN,2024-09-30,quarterly,USD,584626000000,175792000000,75091000000,88051000000,36103000000,51638000000,174170000000,237917000000,None,23081000000,None,23081000000,86332000000,None,12960000000,2938000000,71309000000,325475000000,161477000000,84570000000,23305000000,6729000000,88000000,170998000000,9426000000,60500000000,5248000000,54890000000,60588000000,60602000000,29306000000,259151000000,7837000000,152862000000,110000000,10511000000
AMZN,2024-06-30,quarterly,USD,554818000000,173307000000,71178000000,89092000000,34109000000,50106000000,160798000000,220717000000,None,22879000000,None,22879000000,94290000000,None,17914000000,5906000000,63340000000,318371000000,158172000000,81817000000,22704000000,8944000000,76000000,166899000000,9388000000,62683000000,7429000000,54889000000,62759000000,60351000000,27226000000,236447000000,7837000000,137534000000,110000000,10490000000
AMZN,2024-03-31,quarterly,USD,530969000000,163989000000,72852000000,85074000000,31147000000,47768000000,157036000000,209950000000,None,22770000000,None,22770000000,83568000000,None,12222000000,5568000000,60947000000,314308000000,152965000000,73068000000,22327000000,10524000000,50000000,167743000000,9614000000,66852000000,8848000000,57634000000,66902000000,63970000000,26657000000,216661000000,7837000000,124049000000,109000000,10403000000
AMZN,2023-12-31,quarterly,USD,527854000000,172351000000,73387000000,86780000000,33318000000,52253000000,159019000000,204177000000,None,30476000000,7687000000,22789000000,84312000000,614000000,13393000000,6897000000,56024000000,325979000000,164917000000,84981000000,41527000000,10526000000,147000000,166762000000,10077000000,67182000000,8494000000,58314000000,67329000000,64709000000,25451000000,201875000000,7837000000,113618000000,109000000,10383000000
AMZN,2023-09-30,quarterly,USD,486883000000,142995000000,49605000000,64169000000,35406000000,43420000000,147431000000,196468000000,None,22749000000,None,22749000000,64435000000,None,14564000000,5320000000,53913000000,303910000000,145214000000,72004000000,17098000000,8546000000,166000000,161396000000,10081000000,67472000000,5995000000,61098000000,67638000000,58812000000,21707000000,182973000000,7837000000,102994000000,108000000,10330000000
AMZN,2023-06-30,quarterly,USD,477607000000,140482000000,49529000000,63970000000,36587000000,39925000000,143356000000,193784000000,None,22785000000,None,22785000000,64292000000,None,14441000000,9000000000,50224000000,309005000000,148238000000,69481000000,17222000000,8121000000,1100000000,163467000000,10434000000,67472000000,3997000000,63092000000,68572000000,64235000000,21853000000,168602000000,7837000000,93115000000,108000000,10313000000
AMZN,2023-03-31,quarterly,USD,464378000000,136221000000,49343000000,64405000000,34170000000,37646000000,137417000000,190754000000,None,22749000000,None,22749000000,65659000000,None,15062000000,377000000,46392000000,309852000000,147570000000,66907000000,17081000000,6776000000,1100000000,165082000000,10771000000,69472000000,2000000000,67084000000,70572000000,66382000000,20931000000,154526000000,7837000000,86365000000,108000000,10258000000
AMZN,2022-12-31,quarterly,USD,462675000000,146791000000,53888000000,70026000000,34405000000,42360000000,135273000000,186715000000,None,26385000000,6097000000,20288000000,72154000000,None,16138000000,358000000,42758000000,316632000000,155393000000,79600000000,32227000000,7396000000,1200000000,164139000000,11386000000,70542000000,2999000000,67150000000,71742000000,62566000000,21121000000,146043000000,7837000000,83193000000,108000000,10242000000
AMZN,2022-09-30,quarterly,USD,428362000000,131463000000,34947000000,58662000000,36647000000,36154000000,119711000000,177195000000,None,20168000000,None,20168000000,65881000000,None,23715000000,36154000000,37503000000,290873000000,140363000000,67760000000,15329000000,10383000000,1100000000,153210000000,11595000000,63541000000,4247000000,58919000000,64641000000,59974000000,22259000000,137489000000,7837000000,82915000000,107000000,10198000000
AMZN,2022-06-30,quarterly,USD,419728000000,133667000000,37478000000,60710000000,38153000000,34804000000,112370000000,173706000000,None,20195000000,None,20195000000,69363000000,None,23232000000,207000000,33730000000,288326000000,140291000000,71219000000,15418000000,11025000000,235000000,150635000000,12625000000,63435000000,4998000000,58053000000,63670000000,56254000000,23458000000,131402000000,7837000000,80043000000,107000000,10183000000
AMZN,2022-03-31,quarterly,USD,410767000000,133876000000,36393000000,66385000000,34987000000,32504000000,108438000000,168468000000,None,20229000000,None,20229000000,77110000000,None,29992000000,191000000,32033000000,276766000000,139508000000,68547000000,15320000000,9523000000,16163000000,139758000000,14085000000,50553000000,2681000000,47556000000,50553000000,58141000000,23971000000,134001000000,4503000000,82071000000,5000000,509000000
AMZN,2021-12-31,quarterly,USD,420549000000,161580000000,36220000000,96049000000,32640000000,32891000000,103810000000,160281000000,None,20478000000,5107000000,15371000000,127810000000,None,59829000000,7391000000,27235000000,282304000000,142266000000,78664000000,28027000000,9574000000,318000000,142238000000,15670000000,50553000000,1491000000,48744000000,50871000000,51775000000,23643000000,138245000000,1837000000,85915000000,106000000,509000000
AMZN,2021-09-30,quarterly,USD,382406000000,138531000000,29944000000,78988000000,30933000000,28610000000,96738000000,147152000000,None,15345000000,None,15345000000,116191000000,None,49044000000,6910000000,29227000000,261842000000,123994000000,71474000000,12974000000,9712000000,15625000000,139848000000,15807000000,51376000000,1000000000,50055000000,51376000000,41546000000,23945000000,120564000000,1837000000,71592000000,5000000,507000000
AMZN,2021-06-30,quarterly,USD,360319000000,140848000000,40380000000,89894000000,24119000000,26835000000,85991000000,133502000000,None,15350000000,None,15350000000,127527000000,None,49514000000,6335000000,27273000000,245516000000,117792000000,66090000000,12595000000,10600000000,15814000000,129624000000,16228000000,51762000000,1158000000,50279000000,51762000000,41007000000,21148000000,114803000000,1837000000,68436000000,5000000,506000000
AMZN,2021-03-31,quarterly,USD,323077000000,121408000000,33834000000,73270000000,23849000000,24289000000,149530000000,52161000000,None,15220000000,None,15220000000,102276000000,None,39436000000,5389000000,25660000000,219757000000,115404000000,63926000000,12439000000,11018000000,1881000000,106253000000,16930000000,33227000000,1156000000,31868000000,33227000000,40939000000,19418000000,103320000000,1837000000,60658000000,5000000,504000000
AMZN,2020-12-31,quarterly,USD,321195000000,132733000000,42122000000,84396000000,23795000000,24542000000,148451000000,45014000000,None,19998000000,4981000000,15017000000,116207000000,None,42274000000,4942000000,22778000000,227791000000,126385000000,72539000000,23208000000,11529000000,1991000000,103306000000,18060000000,33174000000,1155000000,31816000000,33174000000,44138000000,17017000000,93404000000,1837000000,52551000000,5000000,503000000
AMZN,2020-09-30,quarterly,USD,282179000000,112969000000,29930000000,68402000000,23735000000,20832000000,234143000000,99981000000,None,14960000000,None,14960000000,97030000000,None,38472000000,4432000000,20150000000,199404000000,101912000000,58334000000,11151000000,10415000000,880000000,99392000000,17490000000,33288000000,155000000,32929000000,33288000000,34327000000,15974000000,82775000000,1837000000,45329000000,5000000,502000000
AMZN,2020-06-30,quarterly,USD,258314000000,110908000000,37466000000,71391000000,19599000000,19918000000,208228000000,86517000000,None,14751000000,None,14751000000,96006000000,None,33925000000,4618000000,17601000000,184586000000,93896000000,51036000000,8997000000,11215000000,1884000000,90690000000,16729000000,34486000000,1154000000,33128000000,34486000000,33863000000,14764000000,73728000000,1837000000,38998000000,5000000,501000000
AMZN,2020-03-31,quarterly,USD,221238000000,85985000000,27201000000,49292000000,18857000000,17836000000,193275000000,77779000000,None,14739000000,None,14739000000,63151000000,None,22091000000,3836000000,16456000000,155966000000,79711000000,40056000000,10664000000,14414000000,1311000000,78055000000,16495000000,24849000000,1311000000,23437000000,24849000000,30791000000,12518000000,65272000000,1837000000,33755000000,5000000,499000000
AMZN,2019-12-31,quarterly,USD,225248000000,96334000000,36092000000,55021000000,20497000000,20816000000,190405000000,72705000000,46975000000,18803000000,4049000000,14754000000,64288000000,2169000000,18929000000,4016000000,16314000000,163188000000,87812000000,47183000000,20390000000,14330000000,1305000000,77376000000,17095000000,24820000000,1305000000,23414000000,24820000000,32439000000,12171000000,62060000000,1837000000,31220000000,5000000,498000000
AMZN,2019-09-30,quarterly,USD,199099000000,79054000000,23255000000,43401000000,18766000000,16887000000,173787000000,67662000000,None,14734000000,None,14734000000,54719000000,1420000000,20146000000,3787000000,14535000000,142591000000,72136000000,35794000000,8981000000,15061000000,2841000000,72055000000,15996000000,25411000000,2841000000,22472000000,25411000000,28961000000,10925000000,56508000000,1837000000,27952000000,5000000,495000000
AMZN,2019-06-30,quarterly,USD,191351000000,76790000000,22616000000,41463000000,18580000000,16747000000,164892000000,64723000000,None,14727000000,None,14727000000,51831000000,1501000000,18847000000,3547000000,13462000000,138290000000,69678000000,36063000000,9075000000,13151000000,1636000000,70212000000,15350000000,25066000000,1636000000,23329000000,25066000000,26140000000,10149000000,53061000000,1837000000,25818000000,5000000,494000000
AMZN,2019-03-31,quarterly,USD,178102000000,69431000000,23115000000,37020000000,16432000000,15979000000,88572000000,61048000000,None,14708000000,None,14708000000,42421000000,594000000,13905000000,3679000000,12783000000,129692000000,63695000000,31809000000,None,1608000000,1608000000,34122000000,14884000000,25031000000,1608000000,23322000000,25031000000,24588000000,9400000000,48410000000,1837000000,23193000000,5000000,492000000
AMZN,2018-12-31,quarterly,USD,162648000000,75101000000,31750000000,41250000000,17174000000,16677000000,91662000000,61797000000,33973000000,18658000000,4110000000,14548000000,40567000000,440000000,9500000000,-16677000000,11202000000,119099000000,68391000000,38192000000,15836000000,9071000000,1371000000,61758000000,None,24965000000,1371000000,23495000000,24965000000,23663000000,17563000000,43549000000,1837000000,19625000000,5000000,491000000
AMZN,2018-09-30,quarterly,USD,143695000000,59885000000,20425000000,29765000000,15862000000,14258000000,83813000000,58019000000,None,14553000000,14553000000,14553000000,31465000000,573000000,9340000000,-14258000000,11238000000,104570000000,55324000000,30904000000,None,6944000000,44000000,59146000000,None,24829000000,44000000,24684000000,24829000000,18376000000,24562000000,39125000000,1837000000,16616000000,5000000,489000000
AMZN,2018-06-30,quarterly,USD,134100000000,54481000000,19823000000,27050000000,14824000000,12607000000,79625000000,54768000000,None,13944000000,13944000000,13944000000,19516000000,577000000,7227000000,5707000000,10907000000,99105000000,50801000000,27657000000,7204000000,6631000000,31000000,58504000000,None,24770000000,31000000,24638000000,24770000000,17109000000,23666000000,34995000000,1837000000,13733000000,5000000,487000000
AMZN,2018-03-31,quarterly,USD,126362000000,50829000000,16676000000,24963000000,13840000000,12026000000,75538000000,52331000000,None,13388000000,13388000000,13388000000,17087000000,497000000,8287000000,5726000000,9814000000,94899000000,48045000000,25172000000,7282000000,6253000000,53000000,56454000000,None,24792000000,53000000,24640000000,24792000000,16638000000,22214000000,31463000000,1837000000,11199000000,5000000,485000000
AMZN,2017-12-31,quarterly,USD,131310000000,60197000000,20522000000,30986000000,16047000000,13164000000,74484000000,48866000000,23790000000,16721000000,3371000000,13350000000,22286000000,441000000,10464000000,-13164000000,8897000000,103601000000,57883000000,34616000000,6100000000,5900000000,100000000,55156000000,None,24942000000,100000000,24743000000,24942000000,18170000000,20975000000,27709000000,1837000000,8636000000,5000000,484000000
